DOY,hour,SoilT,SoilM,flux,time
186,0,14.96189112,0.238,NA,186
186,1,14.95845272,0.238,NA,186.0208333
186,10,14.92750716,0.238,NA,186.2083333
186,11,14.92406877,0.238,NA,186.2291667
186,12,14.92063037,0.238,NA,186.25
186,13,14.91719198,0.238,NA,186.2708333
186,14,14.91375358,0.238,NA,186.2916667
186,15,14.91031519,0.238,NA,186.3125
186,16,14.90687679,0.238,NA,186.3333333
186,17,14.9034384,0.238,NA,186.3541667
186,18,14.9,0.238,NA,186.375
186,19,14.8965616,0.238,NA,186.3958333
186,2,14.95501433,0.238,NA,186.0416667
186,20,14.89312321,0.238,NA,186.4166667
186,21,14.88968481,0.238,NA,186.4375
186,22,14.88624642,0.238,NA,186.4583333
186,23,14.88280802,0.238,NA,186.4791667
186,3,14.95157593,0.238,NA,186.0625
186,4,14.94813754,0.238,NA,186.0833333
186,5,14.94469914,0.238,NA,186.1041667
186,6,14.94126074,0.238,NA,186.125
186,7,14.93782235,0.238,NA,186.1458333
186,8,14.93438395,0.238,NA,186.1666667
186,9,14.93094556,0.238,NA,186.1875
187,0,14.87936963,0.238,NA,187
187,1,14.87593123,0.238,NA,187.0208333
187,10,14.84498567,0.238,NA,187.2083333
187,11,14.84154728,0.238,NA,187.2291667
187,12,14.83810888,0.238,NA,187.25
187,13,14.83467049,0.238,NA,187.2708333
187,14,14.83123209,0.238,NA,187.2916667
187,15,14.8277937,0.238,NA,187.3125
187,16,14.8243553,0.238,NA,187.3333333
187,17,14.82091691,0.238,NA,187.3541667
187,18,14.81747851,0.238,NA,187.375
187,19,14.81404011,0.238,NA,187.3958333
187,2,14.87249284,0.238,NA,187.0416667
187,20,14.81060172,0.238,NA,187.4166667
187,21,14.80716332,0.238,NA,187.4375
187,22,14.80372493,0.238,NA,187.4583333
187,23,14.80028653,0.238,NA,187.4791667
187,3,14.86905444,0.238,NA,187.0625
187,4,14.86561605,0.238,NA,187.0833333
187,5,14.86217765,0.238,NA,187.1041667
187,6,14.85873926,0.238,NA,187.125
187,7,14.85530086,0.238,NA,187.1458333
187,8,14.85186246,0.238,NA,187.1666667
187,9,14.84842407,0.238,NA,187.1875
188,0,14.79684814,0.238,NA,188
188,1,14.79340974,0.238,NA,188.0208333
188,10,14.76246418,0.238,NA,188.2083333
188,11,14.75902579,0.238,NA,188.2291667
188,12,14.75558739,0.238,NA,188.25
188,13,14.752149,0.238,NA,188.2708333
188,14,14.7487106,0.238,NA,188.2916667
188,15,14.74527221,0.238,NA,188.3125
188,16,14.74183381,0.238,NA,188.3333333
188,17,14.73839542,0.238,NA,188.3541667
188,18,14.73495702,0.238,NA,188.375
188,19,14.73151862,0.238,NA,188.3958333
188,2,14.78997135,0.238,NA,188.0416667
188,20,14.72808023,0.238,NA,188.4166667
188,21,14.72464183,0.238,NA,188.4375
188,22,14.72120344,0.238,NA,188.4583333
188,23,14.71776504,0.238,NA,188.4791667
188,3,14.78653295,0.238,NA,188.0625
188,4,14.78309456,0.238,NA,188.0833333
188,5,14.77965616,0.238,NA,188.1041667
188,6,14.77621777,0.238,NA,188.125
188,7,14.77277937,0.238,NA,188.1458333
188,8,14.76934097,0.238,NA,188.1666667
188,9,14.76590258,0.238,NA,188.1875
189,0,14.71432665,0.238,NA,189
189,1,14.71088825,0.238,NA,189.0208333
189,10,14.67994269,0.238,NA,189.2083333
189,11,14.6765043,0.238,NA,189.2291667
189,12,14.6730659,0.238,NA,189.25
189,13,14.66962751,0.238,NA,189.2708333
189,14,14.66618911,0.238,NA,189.2916667
189,15,14.66275072,0.238,NA,189.3125
189,16,14.65931232,0.238,NA,189.3333333
189,17,14.65587393,0.238,NA,189.3541667
189,18,14.65243553,0.238,NA,189.375
189,19,14.64899713,0.238,NA,189.3958333
189,2,14.70744986,0.238,NA,189.0416667
189,20,14.64555874,0.238,NA,189.4166667
189,21,14.64212034,0.238,NA,189.4375
189,22,14.63868195,0.238,NA,189.4583333
189,23,14.63524355,0.238,NA,189.4791667
189,3,14.70401146,0.238,NA,189.0625
189,4,14.70057307,0.238,NA,189.0833333
189,5,14.69713467,0.238,NA,189.1041667
189,6,14.69369628,0.238,NA,189.125
189,7,14.69025788,0.238,NA,189.1458333
189,8,14.68681948,0.238,NA,189.1666667
189,9,14.68338109,0.238,NA,189.1875
190,0,14.63180516,0.238,NA,190
190,1,14.62836676,0.238,NA,190.0208333
190,10,14.4,0.2365,0.0010434,190.2083333
190,11,14.35,0.2385,0.00105835,190.2291667
190,12,14.4,0.237,0.00091145,190.25
190,13,14.45,0.236,0.0012512,190.2708333
190,14,14.45,0.236,0.00122555,190.2916667
190,15,14.55,0.235,0.00138705,190.3125
190,16,14.5,0.235,0.0012862,190.3333333
190,17,14.5,0.235,0.00123575,190.3541667
190,18,14.5,0.2345,0.0011696,190.375
190,19,14.5,0.234,0.00146925,190.3958333
190,2,14.62492837,0.238,NA,190.0416667
190,20,14.5,0.234,0.00114285,190.4166667
190,21,14.5,0.234,0.00113695,190.4375
190,22,14.45,0.234,0.00125185,190.4583333
190,23,14.4,0.234,0.00165845,190.4791667
190,3,14.62148997,0.238,NA,190.0625
190,4,14.61805158,0.238,NA,190.0833333
190,5,14.61461318,0.238,NA,190.1041667
190,6,14.61117479,0.238,NA,190.125
190,7,14.60773639,0.238,NA,190.1458333
190,8,14.60429799,0.238,NA,190.1666667
190,9,14.6008596,0.238,0.0010192,190.1875
191,0,14.3,0.2335,0.0014002,191
191,1,14.2,0.233,0.0013136,191.0208333
191,10,14.3,0.232,0.0012056,191.2083333
191,11,14.3,0.232,0.00121975,191.2291667
191,12,14.55,0.232,0.00125735,191.25
191,13,14.65,0.232,0.0013332,191.2708333
191,14,15,0.232,0.0011336,191.2916667
191,15,14.9,0.232,0.0014605,191.3125
191,16,14.9,0.232,0.00138005,191.3333333
191,17,15,0.231,0.0013609,191.3541667
191,18,15,0.231,0.00144125,191.375
191,19,15,0.231,0.0013661,191.3958333
191,2,14.15,0.233,0.0016508,191.0416667
191,20,15.1,0.231,0.00085395,191.4166667
191,21,15.1,0.231,0.00099745,191.4375
191,22,15.05,0.231,0.00109715,191.4583333
191,23,14.9,0.231,0.00123225,191.4791667
191,3,14.1,0.233,0.0012368,191.0625
191,4,14.05,0.233,0.0014531,191.0833333
191,5,14.1,0.233,0.001357,191.1041667
191,6,14.1,0.233,0.00127825,191.125
191,7,14.3,0.233,0.00127935,191.1458333
191,8,14.25,0.233,0.00169345,191.1666667
191,9,14.35,0.233,0.00123055,191.1875
192,0,14.8,0.231,0.00119855,192
192,1,14.8,0.231,0.0009006,192.0208333
192,10,14.75,0.23,0.00106,192.2083333
192,11,14.7,0.23,0.00112725,192.2291667
192,12,14.9,0.23,0.0012214,192.25
192,13,14.95,0.23,0.00106065,192.2708333
192,14,15.15,0.23,0.0012821,192.2916667
192,15,15.25,0.23,0.0011752,192.3125
192,16,15.35,0.229,0.0011176,192.3333333
192,17,15.35,0.229,0.00119685,192.3541667
192,18,15.4,0.229,0.0008487,192.375
192,19,15.45,0.229,0.00110025,192.3958333
192,2,14.7,0.231,0.00112555,192.0416667
192,20,15.35,0.2295,0.00112085,192.4166667
192,21,15.45,0.233,0.0008452,192.4375
192,22,15.4,0.234,0.0008446,192.4583333
192,23,15.3,0.234,0.0008176,192.4791667
192,3,14.65,0.23,0.00129055,192.0625
192,4,14.6,0.23,0.00124825,192.0833333
192,5,14.5,0.23,0.00103705,192.1041667
192,6,14.65,0.23,0.00109885,192.125
192,7,14.7,0.23,0.00118995,192.1458333
192,8,14.65,0.23,0.00087815,192.1666667
192,9,14.75,0.23,0.00117495,192.1875
193,0,15.19166667,0.237,0.0009807,193
193,1,15.15833333,0.241,NA,193.0208333
193,10,15.39,0.238333333,0.0002814,193.2083333
193,11,15.425,0.2375,NA,193.2291667
193,12,15.45833333,0.236833333,NA,193.25
193,13,15.49166667,0.236166667,NA,193.2708333
193,14,15.525,0.2355,NA,193.2916667
193,15,15.55833333,0.234833333,NA,193.3125
193,16,15.59166667,0.234166667,0.000418,193.3333333
193,17,15.57272727,0.233863636,NA,193.3541667
193,18,15.53636364,0.233681818,NA,193.375
193,19,15.5,0.2335,NA,193.3958333
193,2,15.125,0.245,NA,193.0416667
193,20,15.46363636,0.233318182,NA,193.4166667
193,21,15.42727273,0.233136364,NA,193.4375
193,22,15.38,0.232966667,0.0011707,193.4583333
193,23,15.3,0.232833333,NA,193.4791667
193,3,15.11,0.247666667,0.0007597,193.0625
193,4,15.15,0.246333333,NA,193.0833333
193,5,15.19,0.245,NA,193.1041667
193,6,15.23,0.243666667,NA,193.125
193,7,15.27,0.242333333,NA,193.1458333
193,8,15.31,0.241,NA,193.1666667
193,9,15.35,0.239666667,NA,193.1875
194,0,15.22,0.2327,NA,194
194,1,15.14,0.232566667,NA,194.0208333
194,10,14.7,0.231,0.0008558,194.2083333
194,11,14.65,0.231,0.00105265,194.2291667
194,12,14.95,0.231,0.00081825,194.25
194,13,14.83214286,0.230892857,NA,194.2708333
194,14,14.875,0.23075,NA,194.2916667
194,15,14.91785714,0.230607143,NA,194.3125
194,16,14.96071429,0.230464286,NA,194.3333333
194,17,15.00357143,0.230321429,NA,194.3541667
194,18,15.04642857,0.230178571,NA,194.375
194,19,15.08928571,0.230035714,0.0011335,194.3958333
194,2,15.06,0.232433333,NA,194.0416667
194,20,15.08125,0.2298125,NA,194.4166667
194,21,15.05625,0.2295625,NA,194.4375
194,22,15.03125,0.2293125,NA,194.4583333
194,23,15.00625,0.2290625,0.0004763,194.4791667
194,3,14.98,0.2323,NA,194.0625
194,4,14.9,0.232166667,NA,194.0833333
194,5,14.82,0.232033333,0.0006684,194.1041667
194,6,14.8,0.232,NA,194.125
194,7,14.8,0.232,0.0005812,194.1458333
194,8,14.8,0.231625,NA,194.1666667
194,9,14.8,0.231125,0.0015396,194.1875
195,0,14.93571429,0.229,NA,195
195,1,14.85,0.229,NA,195.0208333
195,10,14.45833333,0.228194444,NA,195.2083333
195,11,14.425,0.228083333,NA,195.2291667
195,12,14.6,0.228,0.00106775,195.25
195,13,14.65,0.228,0.00111085,195.2708333
195,14,14.7,0.228,0.00125165,195.2916667
195,15,14.8,0.228,0.00133415,195.3125
195,16,14.9,0.228,0.0009209,195.3333333
195,17,14.85,0.228,0.00083395,195.3541667
195,18,14.9,0.228,0.00093135,195.375
195,19,14.8,0.228,0.0009763,195.3958333
195,2,14.76428571,0.229,NA,195.0416667
195,20,14.85,0.228,0.00126945,195.4166667
195,21,14.8,0.228,0.00106885,195.4375
195,22,14.7,0.228,0.001021,195.4583333
195,23,14.75,0.228,0.0011495,195.4791667
195,3,14.69166667,0.228972222,0.0003778,195.0625
195,4,14.65833333,0.228861111,NA,195.0833333
195,5,14.625,0.22875,NA,195.1041667
195,6,14.59166667,0.228638889,NA,195.125
195,7,14.55833333,0.228527778,NA,195.1458333
195,8,14.525,0.228416667,NA,195.1666667
195,9,14.49166667,0.228305556,NA,195.1875
196,0,14.65,0.228,0.00128825,196
196,1,14.5,0.228,0.0011813,196.0208333
196,10,14.35,0.227,0.00095035,196.2083333
196,11,14.45,0.227,0.0008887,196.2291667
196,12,14.6,0.227,0.0009401,196.25
196,13,14.55,0.227,0.00093485,196.2708333
196,14,14.95,0.227,0.0010283,196.2916667
196,15,14.9,0.227,0.0008802,196.3125
196,16,15,0.227,0.00121885,196.3333333
196,17,15.1,0.227,0.0011538,196.3541667
196,18,15.1,0.227,0.0010299,196.375
196,19,15.15,0.227,0.0012656,196.3958333
196,2,14.45,0.228,0.00121095,196.0416667
196,20,15.2,0.226,0.00075125,196.4166667
196,21,15.25,0.226,0.0011381,196.4375
196,22,15.2,0.226,0.00114035,196.4583333
196,23,15.1,0.226,0.00109335,196.4791667
196,3,14.45,0.228,0.0010325,196.0625
196,4,14.3,0.228,0.0012207,196.0833333
196,5,14.3,0.228,0.0010795,196.1041667
196,6,14.35,0.228,0.00098985,196.125
196,7,14.4,0.228,0.0009647,196.1458333
196,8,14.3,0.228,0.0010242,196.1666667
196,9,14.4,0.227,0.00112795,196.1875
197,0,15.05,0.226,0.0009338,197
197,1,15,0.226,0.0010216,197.0208333
197,10,15.05,0.226,0.0009824,197.2083333
197,11,15.1,0.226,0.0010157,197.2291667
197,12,15.4,0.226,0.0012686,197.25
197,13,15.25,0.226,0.00120335,197.2708333
197,14,15.55,0.226,0.00119885,197.2916667
197,15,15.65,0.226,0.00116795,197.3125
197,16,15.65,0.226,0.00156945,197.3333333
197,17,15.6,0.226,0.00130065,197.3541667
197,18,15.75,0.226,0.001143,197.375
197,19,15.8,0.226,0.00162915,197.3958333
197,2,14.95,0.226,0.00098775,197.0416667
197,20,15.8,0.226,0.00112155,197.4166667
197,21,15.8,0.226,0.0013267,197.4375
197,22,15.8,0.226,0.0013894,197.4583333
197,23,15.8,0.225,0.001179,197.4791667
197,3,14.9,0.226,0.00085105,197.0625
197,4,14.9,0.226,0.00094255,197.0833333
197,5,14.9,0.226,0.00116975,197.1041667
197,6,15,0.226,0.0011426,197.125
197,7,14.95,0.226,0.0010427,197.1458333
197,8,14.9,0.226,0.00114415,197.1666667
197,9,15.1,0.226,0.00150565,197.1875
198,0,15.8,0.225,0.00111555,198
198,1,15.8,0.225,0.00108515,198.0208333
198,10,15.7,0.225,0.00133205,198.2083333
198,11,15.65,0.225,0.00119265,198.2291667
198,12,15.85,0.225,0.00116405,198.25
198,13,15.85,0.225,0.0010723,198.2708333
198,14,16.1,0.225,0.0012484,198.2916667
198,15,16.05,0.225,0.00150415,198.3125
198,16,16.2,0.225,0.00117585,198.3333333
198,17,16.25,0.225,0.00132205,198.3541667
198,18,16.25,0.2245,0.0014522,198.375
198,19,16.2,0.224,0.0012244,198.3958333
198,2,15.75,0.225,0.0009505,198.0416667
198,20,16.2,0.224,0.0010856,198.4166667
198,21,16.3,0.224,0.0013622,198.4375
198,22,16.2,0.224,0.0012901,198.4583333
198,23,16.2,0.2245,0.00130555,198.4791667
198,3,15.7,0.225,0.00107765,198.0625
198,4,15.6,0.225,0.0010378,198.0833333
198,5,15.6,0.225,0.00116255,198.1041667
198,6,15.65,0.225,0.0013195,198.125
198,7,15.65,0.225,0.00143655,198.1458333
198,8,15.65,0.225,0.00165415,198.1666667
198,9,15.7,0.225,0.0011218,198.1875
199,0,16.55,0.281,0.0012942,199
199,1,16.55,0.2905,0.0011572,199.0208333
199,10,16.35,0.2435,0.00174365,199.2083333
199,11,16.45,0.2425,0.0015637,199.2291667
199,12,16.6,0.241,0.0023683,199.25
199,13,16.7,0.24,0.00152125,199.2708333
199,14,16.8,0.239,0.00163235,199.2916667
199,15,16.65,0.238,0.00290165,199.3125
199,16,16.7,0.2375,0.00322045,199.3333333
199,17,16.7,0.237,0.00265275,199.3541667
199,18,16.8,0.236,0.00209185,199.375
199,19,16.8,0.236,0.00160985,199.3958333
199,2,16.5,0.271,0.00116005,199.0416667
199,20,16.8,0.2355,0.00132945,199.4166667
199,21,16.8,0.235,0.00175335,199.4375
199,22,16.8,0.235,0.00156505,199.4583333
199,23,16.7,0.2345,0.0017712,199.4791667
199,3,16.4,0.256,0.00122005,199.0625
199,4,16.4,0.251,0.00128805,199.0833333
199,5,16.3,0.2475,0.0015089,199.1041667
199,6,16.25,0.2445,0.0012633,199.125
199,7,16.2,0.247,0.0014986,199.1458333
199,8,16.3,0.24825,0.0015388,199.1666667
199,9,16.3,0.2455,0.0016995,199.1875
200,0,16.7,0.234,0.0016996,200
200,1,16.6,0.234,0.0016715,200.0208333
200,10,16.15,0.232,0.00123535,200.2083333
200,11,16,0.232,0.00162505,200.2291667
200,12,16.25,0.232,0.0013135,200.25
200,13,16.1,0.232,0.0014082,200.2708333
200,14,16.2,0.2315,0.00123115,200.2916667
200,15,16.2,0.231,0.0023731,200.3125
200,16,16.2,0.231,0.00175605,200.3333333
200,17,16.25,0.231,0.0015553,200.3541667
200,18,16.2,0.231,0.0020487,200.375
200,19,16.2,0.231,0.0011865,200.3958333
200,2,16.5,0.234,0.00146675,200.0416667
200,20,16.3,0.231,0.0014564,200.4166667
200,21,16.3,0.231,0.0012669,200.4375
200,22,16.2,0.2305,0.0012744,200.4583333
200,23,16.2,0.23,0.00118265,200.4791667
200,3,16.35,0.234,0.0016024,200.0625
200,4,16.3,0.233,0.00183125,200.0833333
200,5,16.3,0.233,0.0016039,200.1041667
200,6,16.3,0.233,0.0015075,200.125
200,7,16.2,0.233,0.00132655,200.1458333
200,8,16.1,0.233,0.0012745,200.1666667
200,9,16.2,0.2325,0.00124015,200.1875
201,0,16.1,0.23,0.00141015,201
201,1,16.05,0.23,0.0015909,201.0208333
201,10,15.85,0.229,0.00194035,201.2083333
201,11,15.95,0.229,0.00104805,201.2291667
201,12,16,0.229,0.00112625,201.25
201,13,16.15,0.229,0.00212095,201.2708333
201,14,16.2,0.229,0.0014635,201.2916667
201,15,16.25,0.229,0.0014607,201.3125
201,16,16.3,0.229,0.00185135,201.3333333
201,17,16.4,0.228,0.0017373,201.3541667
201,18,16.4,0.228,0.001574,201.375
201,19,16.4,0.228,0.001565,201.3958333
201,2,16,0.23,0.00161805,201.0416667
201,20,16.4,0.228,0.0013224,201.4166667
201,21,16.5,0.228,0.00111625,201.4375
201,22,16.4,0.228,0.00133205,201.4583333
201,23,16.4,0.228,0.001089,201.4791667
201,3,15.9,0.23,0.00173375,201.0625
201,4,15.9,0.23,0.00158125,201.0833333
201,5,15.8,0.23,0.0013058,201.1041667
201,6,15.9,0.23,0.0013695,201.125
201,7,15.85,0.23,0.00173815,201.1458333
201,8,15.95,0.23,0.0015984,201.1666667
201,9,15.85,0.2295,0.00148435,201.1875
202,0,16.3,0.228,0.00141145,202
202,1,16.3,0.228,0.0011338,202.0208333
202,10,16.05,0.234,0.00085115,202.2083333
202,11,16.10371901,0.235010331,NA,202.2291667
202,12,16.10867769,0.235024105,NA,202.25
202,13,16.11363636,0.235037879,NA,202.2708333
202,14,16.11859504,0.235051653,NA,202.2916667
202,15,16.12355372,0.235065427,NA,202.3125
202,16,16.1285124,0.235079201,NA,202.3333333
202,17,16.13347107,0.235092975,NA,202.3541667
202,18,16.13842975,0.235106749,NA,202.375
202,19,16.14338843,0.235120523,NA,202.3958333
202,2,16.25,0.228,0.001394,202.0416667
202,20,16.14834711,0.235134298,NA,202.4166667
202,21,16.15330579,0.235148072,NA,202.4375
202,22,16.15826446,0.235161846,NA,202.4583333
202,23,16.16322314,0.23517562,NA,202.4791667
202,3,16.2,0.228,0.00138895,202.0625
202,4,16.2,0.228,0.00170795,202.0833333
202,5,16.1,0.228,0.00136685,202.1041667
202,6,16.1,0.2285,0.00103275,202.125
202,7,16.1,0.2315,0.00094965,202.1458333
202,8,16.1,0.233,0.0009724,202.1666667
202,9,16,0.233,0.0010687,202.1875
203,0,16.16818182,0.235189394,NA,203
203,1,16.1731405,0.235203168,NA,203.0208333
203,10,16.2177686,0.235327135,NA,203.2083333
203,11,16.22272727,0.235340909,NA,203.2291667
203,12,16.22768595,0.235354683,NA,203.25
203,13,16.23264463,0.235368457,NA,203.2708333
203,14,16.23760331,0.235382231,NA,203.2916667
203,15,16.24256198,0.235396006,NA,203.3125
203,16,16.24752066,0.23540978,NA,203.3333333
203,17,16.25247934,0.235423554,NA,203.3541667
203,18,16.25743802,0.235437328,NA,203.375
203,19,16.26239669,0.235451102,NA,203.3958333
203,2,16.17809917,0.235216942,NA,203.0416667
203,20,16.26735537,0.235464876,NA,203.4166667
203,21,16.27231405,0.23547865,NA,203.4375
203,22,16.27727273,0.235492424,NA,203.4583333
203,23,16.2822314,0.235506198,NA,203.4791667
203,3,16.18305785,0.235230716,NA,203.0625
203,4,16.18801653,0.23524449,NA,203.0833333
203,5,16.19297521,0.235258264,NA,203.1041667
203,6,16.19793388,0.235272039,NA,203.125
203,7,16.20289256,0.235285813,NA,203.1458333
203,8,16.20785124,0.235299587,NA,203.1666667
203,9,16.21280992,0.235313361,NA,203.1875
204,0,16.28719008,0.235519972,NA,204
204,1,16.29214876,0.235533747,NA,204.0208333
204,10,16.33677686,0.235657713,NA,204.2083333
204,11,16.34173554,0.235671488,NA,204.2291667
204,12,16.34669421,0.235685262,NA,204.25
204,13,16.35165289,0.235699036,NA,204.2708333
204,14,16.35661157,0.23571281,NA,204.2916667
204,15,16.36157025,0.235726584,NA,204.3125
204,16,16.36652893,0.235740358,NA,204.3333333
204,17,16.3714876,0.235754132,NA,204.3541667
204,18,16.37644628,0.235767906,NA,204.375
204,19,16.38140496,0.23578168,NA,204.3958333
204,2,16.29710744,0.235547521,NA,204.0416667
204,20,16.38636364,0.235795455,NA,204.4166667
204,21,16.39132231,0.235809229,NA,204.4375
204,22,16.39628099,0.235823003,NA,204.4583333
204,23,16.40123967,0.235836777,NA,204.4791667
204,3,16.30206612,0.235561295,NA,204.0625
204,4,16.30702479,0.235575069,NA,204.0833333
204,5,16.31198347,0.235588843,NA,204.1041667
204,6,16.31694215,0.235602617,NA,204.125
204,7,16.32190083,0.235616391,NA,204.1458333
204,8,16.3268595,0.235630165,NA,204.1666667
204,9,16.33181818,0.235643939,NA,204.1875
205,0,16.40619835,0.235850551,NA,205
205,1,16.41115702,0.235864325,NA,205.0208333
205,10,16.45578512,0.235988292,NA,205.2083333
205,11,16.4607438,0.236002066,NA,205.2291667
205,12,16.46570248,0.23601584,NA,205.25
205,13,16.47066116,0.236029614,NA,205.2708333
205,14,16.47561983,0.236043388,NA,205.2916667
205,15,16.48057851,0.236057163,NA,205.3125
205,16,16.48553719,0.236070937,NA,205.3333333
205,17,16.49049587,0.236084711,NA,205.3541667
205,18,16.49545455,0.236098485,NA,205.375
205,19,16.50041322,0.236112259,NA,205.3958333
205,2,16.4161157,0.235878099,NA,205.0416667
205,20,16.5053719,0.236126033,NA,205.4166667
205,21,16.51033058,0.236139807,NA,205.4375
205,22,16.51528926,0.236153581,NA,205.4583333
205,23,16.52024793,0.236167355,NA,205.4791667
205,3,16.42107438,0.235891873,NA,205.0625
205,4,16.42603306,0.235905647,NA,205.0833333
205,5,16.43099174,0.235919421,NA,205.1041667
205,6,16.43595041,0.235933196,NA,205.125
205,7,16.44090909,0.23594697,NA,205.1458333
205,8,16.44586777,0.235960744,NA,205.1666667
205,9,16.45082645,0.235974518,NA,205.1875
206,0,16.52520661,0.236181129,NA,206
206,1,16.53016529,0.236194904,NA,206.0208333
206,10,16.57479339,0.236318871,NA,206.2083333
206,11,16.57975207,0.236332645,NA,206.2291667
206,12,16.58471074,0.236346419,NA,206.25
206,13,16.58966942,0.236360193,NA,206.2708333
206,14,16.5946281,0.236373967,NA,206.2916667
206,15,16.59958678,0.236387741,NA,206.3125
206,16,16.60454545,0.236401515,NA,206.3333333
206,17,16.60950413,0.236415289,NA,206.3541667
206,18,16.61446281,0.236429063,NA,206.375
206,19,16.61942149,0.236442837,NA,206.3958333
206,2,16.53512397,0.236208678,NA,206.0416667
206,20,16.62438017,0.236456612,NA,206.4166667
206,21,16.62933884,0.236470386,NA,206.4375
206,22,16.63429752,0.23648416,NA,206.4583333
206,23,16.6392562,0.236497934,NA,206.4791667
206,3,16.54008264,0.236222452,NA,206.0625
206,4,16.54504132,0.236236226,NA,206.0833333
206,5,16.55,0.23625,NA,206.1041667
206,6,16.55495868,0.236263774,NA,206.125
206,7,16.55991736,0.236277548,NA,206.1458333
206,8,16.56487603,0.236291322,NA,206.1666667
206,9,16.56983471,0.236305096,NA,206.1875
207,0,16.64421488,0.236511708,NA,207
207,1,16.64917355,0.236525482,NA,207.0208333
207,10,16.69380165,0.236649449,NA,207.2083333
207,11,16.69876033,0.236663223,NA,207.2291667
207,12,16.70371901,0.236676997,NA,207.25
207,13,16.70867769,0.236690771,NA,207.2708333
207,14,16.71363636,0.236704545,NA,207.2916667
207,15,16.71859504,0.23671832,NA,207.3125
207,16,16.72355372,0.236732094,NA,207.3333333
207,17,16.7285124,0.236745868,NA,207.3541667
207,18,16.73347107,0.236759642,NA,207.375
207,19,16.73842975,0.236773416,NA,207.3958333
207,2,16.65413223,0.236539256,NA,207.0416667
207,20,16.74338843,0.23678719,NA,207.4166667
207,21,16.74834711,0.236800964,NA,207.4375
207,22,16.75330579,0.236814738,NA,207.4583333
207,23,16.75826446,0.236828512,NA,207.4791667
207,3,16.65909091,0.23655303,NA,207.0625
